locus tag	gene name	start	end	gene length	amino acid length	strand
SL1344_3822	pstA	4082911	4083801	891	296	-1
SL1344_3851	rbsB	4115898	4116788	891	296	1
SL1344_4055	metF	4339966	4340856	891	296	1
SL1344_4163	malG	4468039	4468929	891	296	-1
SL1344_0064	citG2	72947	73840	894	297	1
SL1344_0525	arcC	594606	595499	894	297	1
SL1344_0926	SL1344_0926	1032188	1033081	894	297	1
SL1344_1314	orf32	1419957	1420850	894	297	-1
SL1344_1512	yddE	1624299	1625192	894	297	1
SL1344_1962	SL1344_1962	2067772	2068665	894	297	-1
SL1344_2319	yfcH	2458902	2459795	894	297	1
SL1344_2533	murQ	2714296	2715189	894	297	-1
SL1344_3028	SL1344_3028	3231508	3232401	894	297	-1
SL1344_3040	iciA	3246310	3247203	894	297	1
SL1344_3311	nanA	3529536	3530429	894	297	-1
SL1344_P1_0066	spvR	61520	62413	894	297	1
SL1344_0607	citG	681894	682790	897	298	-1
SL1344_0702	SL1344_0702	784576	785472	897	298	1
SL1344_1047	hpaA	1151744	1152640	897	298	1
SL1344_1371	ydhF	1471926	1472822	897	298	1
SL1344_1374	ydhJ	1475438	1476334	897	298	-1
SL1344_1806	SL1344_1806	1924594	1925490	897	298	1
SL1344_2420	eutC	2564052	2564948	897	298	-1
SL1344_2765	mig14	2952171	2953067	897	298	1
SL1344_3020	xerD	3225145	3226041	897	298	-1
SL1344_3207	yhaJ	3420717	3421613	897	298	-1
SL1344_3801	SL1344_3801	4059254	4060150	897	298	1
SL1344_3969	yihU	4255202	4256098	897	298	-1
SL1344_0041	nhaR	47418	48317	900	299	1
SL1344_0417	ispA	476002	476901	900	299	-1
SL1344_0820	pflE	913046	913945	900	299	-1
SL1344_1417	ynfL	1520928	1521827	900	299	1
SL1344_2048	hisG	2147330	2148229	900	299	1
SL1344_2066	rfbJ	2167714	2168613	900	299	-1
SL1344_2073	rfbD	2174311	2175210	900	299	-1
SL1344_2117	yegS	2231729	2232628	900	299	1
SL1344_2269	SL1344_2269	2405788	2406687	900	299	1
SL1344_2409	SL1344_2409	2555344	2556243	900	299	-1
SL1344_2414	hemF	2558921	2559820	900	299	1
SL1344_2608	yfiE	2784668	2785567	900	299	-1
SL1344_3327	ttdA	3544284	3545183	900	299	-1
SL1344_3572	yhjC	3802026	3802925	900	299	1
SL1344_3917	yigM	4189318	4190217	900	299	1
SL1344_P1_0095	srgB	87304	88203	900	299	1
SL1344_0265	sciF	309915	310817	903	300	-1
SL1344_0594	ybdO	667531	668433	903	300	-1
SL1344_0852	rimK	945821	946723	903	300	1
SL1344_1423	SL1344_1423	1527182	1528084	903	300	-1
SL1344_1447	ydeD	1552682	1553584	903	300	1
SL1344_2034	pduX	2130427	2131329	903	300	1
SL1344_3594	dppC	3833659	3834561	903	300	-1
SL1344_3730	yicL	3987006	3987908	903	300	1
SL1344_3903	xerC	4175332	4176234	903	300	1
SL1344_3970	yihV	4256257	4257159	903	300	1
SL1344_3983	fdoH	4265281	4266183	903	300	-1
SL1344_4010	fieF	4292681	4293583	903	300	1
SL1344_1607	SL1344_1607	1726801	1727706	906	301	-1
SL1344_1685	ychK	1806896	1807801	906	301	-1
SL1344_1961	SL1344_1961	2066509	2067414	906	301	-1
SL1344_2542	era	2721642	2722547	906	301	-1
SL1344_2591	gpO	2766788	2767693	906	301	-1
SL1344_2845	avrA	3032477	3033382	906	301	-1
SL1344_3499	SL1344_3499	3718352	3719257	906	301	1
SL1344_4247	SL1344_4247	4579464	4580369	906	301	1
SL1344_4356	iolE	4687565	4688470	906	301	1
SL1344_0388	yajF	443452	444360	909	302	1
SL1344_0610	citE	684856	685764	909	302	-1
SL1344_0754	SL1344_0754	841074	841982	909	302	-1
SL1344_0777	ybhK	868588	869496	909	302	-1
SL1344_1482	SL1344_1482	1584772	1585680	909	302	1
SL1344_1675	oppC	1794496	1795404	909	302	-1
SL1344_1683	galU	1804681	1805589	909	302	-1
SL1344_2146	pbpG	2263241	2264149	909	302	-1
SL1344_2157	SL1344_2157	2274598	2275506	909	302	1
SL1344_2626	SL1344_2626	2809791	2810699	909	302	-1
SL1344_2678	gpJ	2866551	2867459	909	302	-1
SL1344_2914	cysD	3096952	3097860	909	302	-1
SL1344_3946	yihG	4226273	4227181	909	302	-1
SL1344_4223	lpxO	4549144	4550052	909	302	-1
SL1344_4442	yjiE	4785649	4786557	909	302	-1
SL1344_0387	rdgC	442415	443326	912	303	-1
SL1344_0428	apbA	486266	487177	912	303	-1
SL1344_0827	yliD	921788	922699	912	303	1
SL1344_0890	SL1344_0890	985882	986793	912	303	1
SL1344_1157	ycfX	1261987	1262898	912	303	1
SL1344_1917	yedI	2029450	2030361	912	303	-1
SL1344_2403	cysM	2549367	2550278	912	303	-1
SL1344_2747	SL1344_2747	2928000	2928911	912	303	1
SL1344_2870	spaO	3056911	3057822	912	303	-1
SL1344_3621	glyQ	3863164	3864075	912	303	-1
SL1344_4434	SL1344_4434	4779037	4779948	912	303	1
SL1344_4477	yjjP	4825211	4826122	912	303	-1
SL1344_0251	yafC	295884	296798	915	304	-1
SL1344_0327	SL1344_0327	375193	376107	915	304	1
SL1344_1457	SL1344_1457	1561039	1561953	915	304	1
SL1344_1728	ldcA	1855651	1856565	915	304	1
SL1344_1793	pagO	1917075	1917989	915	304	1
SL1344_2046	yeeY	2145186	2146100	915	304	-1
SL1344_2335	accD	2476406	2477320	915	304	-1
SL1344_2966	SL1344_2966	3159339	3160253	915	304	1
SL1344_3227	SL1344_3227	3444175	3445089	915	304	1
SL1344_3475	SL1344_3475	3688460	3689374	915	304	1
SL1344_4458	mrr	4805049	4805963	915	304	1
SL1344_0134	lpxC	156938	157855	918	305	1
SL1344_0286B	SL1344_0286B	336396	337313	918	305	1
SL1344_0494	ybbK	560910	561827	918	305	-1
SL1344_1048	SL1344_1048	1152675	1153592	918	305	1
SL1344_2143	yehZ	2257791	2258708	918	305	-1
SL1344_2282	elaC	2417376	2418293	918	305	1
SL1344_2841	sitA	3028947	3029864	918	305	1
SL1344_2962	gcvA	3155734	3156651	918	305	-1
SL1344_3137	yqhC	3343748	3344665	918	305	-1
SL1344_4074	oxyR	4364518	4365435	918	305	1
SL1344_4169	malM	4474892	4475809	918	305	1
SL1344_0052	rihC	60164	61084	921	306	1
SL1344_0130	ddlB	152614	153534	921	306	1
SL1344_0812	ybiS	903158	904078	921	306	-1
SL1344_0826	yliC	920865	921785	921	306	1
SL1344_1051	cbpA	1155321	1156241	921	306	-1
SL1344_1092	htrB	1198757	1199677	921	306	-1
SL1344_1676	oppB	1795419	1796339	921	306	-1
SL1344_1918	yedA	2030537	2031457	921	306	1
SL1344_2369	lpxP	2512277	2513197	921	306	1
SL1344_2917	SL1344_2917	3100549	3101469	921	306	-1
SL1344_3054	speB	3260239	3261159	921	306	-1
SL1344_3759	SL1344_3759	4014903	4015823	921	306	-1
SL1344_1106	mviM	1209917	1210840	924	307	1
SL1344_1555	ydcI	1671748	1672671	924	307	1
SL1344_2830	hycD	3018197	3019120	924	307	-1
SL1344_2897	ygbJ	3083265	3084188	924	307	-1
SL1344_3106	SL1344_3106	3312886	3313809	924	307	-1
SL1344_3768	dsdC	4023262	4024185	924	307	-1
SL1344_0173	yadG	202177	203103	927	308	1
SL1344_0507	ybbS	574338	575264	927	308	-1
SL1344_0548	gtrBa	615925	616851	927	308	-1
SL1344_0654	gltI	728320	729246	927	308	-1
SL1344_0674	SL1344_0674	754764	755690	927	308	-1
SL1344_0741	SL1344_0741	826600	827526	927	308	-1
SL1344_1455	yneH	1559497	1560423	927	308	1
SL1344_2387	yfeR	2534486	2535412	927	308	-1
SL1344_2537	SL1344_2537	2718443	2719369	927	308	1
SL1344_3529	livH	3752729	3753655	927	308	-1
SL1344_4328	yifZ	4652681	4653607	927	308	1
SL1344_P2_0025	yccB	17495	18421	927	308	1
SL1344_0003	thrB	2801	3730	930	309	1
SL1344_1131	fabD	1234423	1235352	930	309	1
SL1344_1401	tus	1502253	1503182	930	309	-1
SL1344_1497	adhP	1604728	1605657	930	309	1
SL1344_1608	SL1344_1608	1727825	1728754	930	309	1
SL1344_1828	ruvB	1946622	1947551	930	309	-1
SL1344_1857	motB	1976765	1977694	930	309	-1
SL1344_1991	erfK	2094011	2094940	930	309	-1
SL1344_2764	virK	2950949	2951878	930	309	1
SL1344_2855	hilD	3040412	3041341	930	309	1
SL1344_3301	yhcC	3514339	3515268	930	309	-1
SL1344_3339	yhcS	3554718	3555647	930	309	1
SL1344_3577	kdgK	3808905	3809834	930	309	1
SL1344_3852	rbsK	4116922	4117851	930	309	1
SL1344_3863	ilvE	4132442	4133371	930	309	1
SL1344_3978	SL1344_3978	4261927	4262856	930	309	-1
SL1344_3981	fdhE	4263723	4264652	930	309	-1
SL1344_4039	menA	4319592	4320521	930	309	-1
SL1344_4117	metA	4422130	4423059	930	309	1
SL1344_4140	gtrBb	4447282	4448211	930	309	-1
SL1344_0694	ybgK	778868	779800	933	310	1
SL1344_0801	ybiN	890733	891665	933	310	1
SL1344_1261	pfkB	1361943	1362875	933	310	-1
SL1344_1361	ydhB	1463843	1464775	933	310	1
SL1344_2354	yfcB	2493378	2494310	933	310	-1
SL1344_2891	SL1344_2891	3077151	3078083	933	310	1
SL1344_3337	yhcQ	3553393	3554325	933	310	-1
SL1344_3635	SL1344_3635	3878452	3879384	933	310	1
SL1344_3676	rfaD	3926630	3927562	933	310	1
SL1344_4234	melR	4562489	4563421	933	310	-1
SL1344_4396	SL1344_4396	4728965	4729897	933	310	-1
SL1344_0472	SL1344_0472	537418	538353	936	311	-1
SL1344_0650	rihA	724969	725904	936	311	-1
SL1344_1287	ydiR	1390406	1391341	936	311	-1
SL1344_1585	ydaO	1704162	1705097	936	311	1
SL1344_2761	iroE	2945188	2946123	936	311	1
SL1344_2992	lysR	3195537	3196472	936	311	1
SL1344_3286	yrbG	3501430	3502365	936	311	1
SL1344_3813	SL1344_3813	4073651	4074586	936	311	1
SL1344_4391	pyrB	4724553	4725488	936	311	-1
SL1344_0046	ribF	52872	53810	939	312	1
SL1344_0735	ybgR	821273	822211	939	312	-1
SL1344_1072	ycdW	1181205	1182143	939	312	1
SL1344_2151	yohI	2268440	2269378	939	312	-1
SL1344_2299	lrhA	2437841	2438779	939	312	-1
SL1344_2363	pgtE	2503771	2504709	939	312	-1
SL1344_3217	tdcA	3433178	3434116	939	312	-1
SL1344_3331	mdh	3548096	3549034	939	312	-1
SL1344_0077	fixB	89473	90414	942	313	1
SL1344_0120	mraW	140410	141351	942	313	1
SL1344_0186	yadB	215429	216370	942	313	-1
SL1344_0765	hutG	852315	853256	942	313	1
SL1344_0823	ybiK	916410	917351	942	313	1
SL1344_2362	yfdC	2502523	2503464	942	313	1
SL1344_3731	SL1344_3731	3987951	3988892	942	313	-1
SL1344_4130	SL1344_4130	4438004	4438945	942	313	-1
SL1344_P1_0056	samB2	50438	51379	942	313	1
SL1344_0115	leuO	134572	135516	945	314	1
SL1344_0423	phnS	481624	482568	945	314	-1
SL1344_1408	ydgH	1511078	1512022	945	314	-1
SL1344_2062	rfbN	2163008	2163952	945	314	-1
SL1344_3257	truB	3472749	3473693	945	314	-1
SL1344_0014	SL1344_0014	15014	15961	948	315	1
SL1344_0300	sinR	348088	349035	948	315	1
SL1344_0832	SL1344_0832	926740	927687	948	315	1
SL1344_1592	ydaA	1712130	1713077	948	315	1
SL1344_1708	prs	1834614	1835561	948	315	1
SL1344_2141	yehX	2255678	2256625	948	315	-1
SL1344_3070	gshB	3277642	3278589	948	315	1
SL1344_3224	SL1344_3224	3441185	3442132	948	315	-1
SL1344_3374	fmt	3598943	3599890	948	315	1
SL1344_3513	SL1344_3513	3737959	3738906	948	315	1
SL1344_4386	treR	4718940	4719887	948	315	-1
SL1344_0050	ispH	57796	58746	951	316	1
SL1344_0148	SL1344_0148	170864	171814	951	316	-1
SL1344_1119	flgJ	1220595	1221545	951	316	1
SL1344_1532	sifB	1649034	1649984	951	316	1
SL1344_2436	tal	2580246	2581196	951	316	1
SL1344_2893	SL1344_2893	3079618	3080568	951	316	-1
SL1344_3906	corA	4179720	4180670	951	316	1
SL1344_4083	coaA	4380025	4380975	951	316	-1
SL1344_4294	miaA	4624123	4625073	951	316	1
SL1344_0007	talB	7665	8618	954	317	1
SL1344_0162	kdgT	190196	191149	954	317	1
SL1344_0622	ybeF	695521	696474	954	317	-1
SL1344_0856	potH	949988	950941	954	317	1
SL1344_1121	flgL	1223286	1224239	954	317	1
SL1344_1130	fabH	1233454	1234407	954	317	1
SL1344_2256	sseL	2392511	2393464	954	317	1
SL1344_2309	SL1344_2309	2450865	2451818	954	317	-1
SL1344_2924	sopD	3109160	3110113	954	317	1
SL1344_3678	rfaC	3928611	3929564	954	317	1
SL1344_3918	metR	4190105	4191058	954	317	-1
SL1344_4145	SL1344_4145	4450870	4451823	954	317	-1
SL1344_0437	cyoA	496677	497633	957	318	-1
SL1344_0582	fepB	654478	655434	957	318	-1
SL1344_1136	yceG	1238820	1239776	957	318	1
SL1344_2602	rseB	2778203	2779159	957	318	-1
SL1344_3893	hemC	4166594	4167550	957	318	-1
SL1344_4216	nrfD	4540175	4541131	957	318	1
SL1344_4461	yjiA	4806883	4807839	957	318	-1
SL1344_0233	accA	273039	273998	960	319	1
SL1344_0909	sopD2	1010628	1011587	960	319	1
SL1344_1123	rluC	1228273	1229232	960	319	1
SL1344_1263	SL1344_1263	1363971	1364930	960	319	-1
SL1344_1323	orf319	1430980	1431939	960	319	-1
SL1344_2010	cbiB	2109181	2110140	960	319	-1
SL1344_2478	sinI	2645308	2646267	960	319	-1
SL1344_2793	nrdF	2977213	2978172	960	319	1
SL1344_3815	yidZ	4076544	4077503	960	319	1
SL1344_3823	pstC	4083801	4084760	960	319	-1
SL1344_4015	SL1344_4015	4298387	4299346	960	319	1
SL1344_4022	ydeW	4303724	4304683	960	319	-1
SL1344_0482	hemH	546402	547364	963	320	1
SL1344_0711	abrB	794182	795144	963	320	-1
SL1344_0787	ybhN	875405	876367	963	320	-1
SL1344_2275	menC	2410753	2411715	963	320	-1
SL1344_3672	yigQ	3921719	3922681	963	320	1
SL1344_3812	SL1344_3812	4072689	4073651	963	320	1
SL1344_4011	pfkA	4293768	4294730	963	320	1
SL1344_4082	birA	4379028	4379990	963	320	1
SL1344_0328	SL1344_0328	376141	377106	966	321	1
SL1344_0621	lipA	694350	695315	966	321	-1
SL1344_1152	ycfS	1253924	1254889	966	321	-1
SL1344_1611	ycjG	1731357	1732322	966	321	-1
SL1344_2085	fcl	2189351	2190316	966	321	-1
SL1344_2371	glk	2515680	2516645	966	321	-1
SL1344_2818	gutQ	3004979	3005944	966	321	1
SL1344_3357	yhdG	3576691	3577656	966	321	1
SL1344_3850	rbsC	4114908	4115873	966	321	1
SL1344_4333	ytfF	4657714	4658679	966	321	-1
SL1344_0879	ybjX	974052	975020	969	322	-1
SL1344_0896	trxB	991765	992733	969	322	-1
SL1344_0991	sseI	1096293	1097261	969	322	1
SL1344_1242	astE	1344106	1345074	969	322	1
SL1344_1352	ssaQ	1454560	1455528	969	322	1
SL1344_1759	SL1344_1759	1886101	1887069	969	322	1
SL1344_2237	ompC	2363159	2364127	969	322	-1
SL1344_3197	ygjT	3412982	3413950	969	322	1
SL1344_4285	psd	4613159	4614127	969	322	-1
SL1344_4505	serB	4853804	4854772	969	322	1
SL1344_0403	secF	463675	464646	972	323	1
SL1344_0483	aes	547361	548332	972	323	-1
SL1344_0875	hcr	968520	969491	972	323	-1
SL1344_1823	msbB	1941560	1942531	972	323	-1
SL1344_1841	yecP	1957385	1958356	972	323	1
SL1344_2393	cysK	2540947	2541918	972	323	1
SL1344_2813	srlE	3001444	3002415	972	323	1
SL1344_3277	ispB	3494764	3495735	972	323	1
SL1344_3515	SL1344_3515	3739737	3740708	972	323	1
SL1344_0367	hemB	423164	424138	975	324	-1
SL1344_0415	yajO	473085	474059	975	324	-1
SL1344_0798	ybiB	888587	889561	975	324	1
SL1344_1192	SL1344_1192	1297610	1298584	975	324	1
SL1344_1645	cysB	1765260	1766234	975	324	-1
SL1344_2544	lepB	2723498	2724472	975	324	-1
SL1344_3349	yhdH	3568431	3569405	975	324	1
SL1344_3612	yiaE	3855002	3855976	975	324	1
SL1344_4042	ftsN	4322551	4323525	975	324	-1
SL1344_P2_0021	stbA	15468	16442	975	324	1
SL1344_0413	thiL	471511	472488	978	325	1
SL1344_0922	lpxK	1028747	1029724	978	325	1
SL1344_2291	nuoH	2428636	2429613	978	325	-1
SL1344_2695	SL1344_2695	2877245	2878222	978	325	-1
SL1344_2770	SL1344_2770	2957166	2958143	978	325	1
SL1344_3566	SL1344_3566	3794701	3795678	978	325	-1
SL1344_3987	SL1344_3987	4270545	4271522	978	325	-1
SL1344_4281	yjeA	4606676	4607653	978	325	1
SL1344_P1_0054	parB	47844	48821	978	325	-1
SL1344_1274	btuC	1376424	1377404	981	326	1
SL1344_1540	ydcK	1656918	1657898	981	326	1
SL1344_1621	pspF	1739440	1740420	981	326	1
SL1344_2622	rluD	2805960	2806940	981	326	-1
SL1344_2736	SL1344_2736	2912676	2913656	981	326	1
SL1344_3024	ygfZ	3227638	3228618	981	326	1
SL1344_3074	pilT	3280649	3281629	981	326	-1
SL1344_1830	SL1344_1830	1948585	1949567	983	326,6666667	1
SL1344_0108	tbpA	125690	126673	984	327	-1
SL1344_0164	pdxAb	192407	193390	984	327	1
SL1344_0952	SL1344_0952	1062811	1063794	984	327	1
SL1344_1271	pheS	1372531	1373514	984	327	1
SL1344_1587	zntB	1707001	1707984	984	327	-1
SL1344_2056	wzzB	2154547	2155530	984	327	-1
SL1344_2267	pmrF	2402829	2403812	984	327	1
SL1344_3143	SL1344_3143	3352301	3353284	984	327	1
SL1344_3593	dppD	3832665	3833648	984	327	-1
SL1344_4003	SL1344_4003	4286665	4287648	984	327	-1
SL1344_4181	qor	4486835	4487818	984	327	-1
SL1344_P2_0067	traN	56436	57419	984	327	-1
SL1344_0560	SL1344_0560	631675	632661	987	328	-1
SL1344_1882	dcyD	1999618	2000604	987	328	-1
SL1344_2189	yeiR	2309225	2310211	987	328	1
SL1344_2391	zipA	2538804	2539790	987	328	-1
SL1344_2513	SL1344_2513	2687050	2688036	987	328	-1
SL1344_2773	csiD	2960408	2961394	987	328	1
SL1344_3123	hybA	3332358	3333344	987	328	-1
SL1344_3205	yqjG	3419203	3420189	987	328	1
SL1344_3287	yrbH	3502379	3503365	987	328	1
SL1344_3638	yiaO	3881288	3882274	987	328	1
SL1344_3944	rodA	4224634	4225620	987	328	1
SL1344_0092	pdxAa	103484	104473	990	329	-1
SL1344_0579	fepG	651064	652053	990	329	-1
SL1344_0778	moaA	869893	870882	990	329	1
SL1344_1577	ldhA	1696882	1697871	990	329	1
SL1344_1976	SL1344_1976	2078785	2079774	990	329	1
SL1344_2216	SL1344_2216	2337283	2338272	990	329	-1
SL1344_3216	tdcB	3432091	3433080	990	329	-1
SL1344_3382	pez	3604783	3605772	990	329	-1
SL1344_3975	yiiD	4260083	4261072	990	329	1
SL1344_4012	sbp	4294934	4295923	990	329	1
SL1344_4419	SL1344_4419	4756158	4757147	990	329	1
SL1344_P1_0084	repA2	76217	77206	990	329	1
SL1344_1625	sapD	1744020	1745012	993	330	1
SL1344_2070	rfbI	2171835	2172827	993	330	-1
SL1344_2903	rpoS	3088055	3089047	993	330	-1
SL1344_3844	asnA	4106619	4107611	993	330	1
SL1344_P1_0019	traU	20638	21630	993	330	-1
SL1344_0261	sciB	305722	306717	996	331	-1
SL1344_0642	ybeQ	716488	717483	996	331	-1
SL1344_0762	ybhE	848435	849430	996	331	1
SL1344_0794	SL1344_0794	882942	883937	996	331	-1
SL1344_1225	gapA	1325546	1326541	996	331	-1
SL1344_1899	fliG	2015782	2016777	996	331	1
SL1344_1960	SL1344_1960	2065512	2066507	996	331	-1
SL1344_2796	proX	2980856	2981851	996	331	1
SL1344_3247	yhbU	3460978	3461973	996	331	1
SL1344_3509	gntR	3733489	3734484	996	331	-1
SL1344_3623	yiaH	3864682	3865677	996	331	1
SL1344_P1_0065	SL1344_P1_0065	59874	60869	996	331	-1
SL1344_2167	mglB	2284334	2285332	999	332	-1
SL1344_2374	SL1344_2374	2519936	2520934	999	332	1
SL1344_2388	yfeH	2535502	2536500	999	332	1
SL1344_3196	ygjR	3411711	3412709	999	332	1
SL1344_3633	yiaK	3876954	3877952	999	332	1
SL1344_3853	rbsR	4117855	4118853	999	332	1
SL1344_4052	SL1344_4052	4335722	4336720	999	332	-1
SL1344_4179	yjbN	4485252	4486250	999	332	1
SL1344_4348	fbp	4676079	4677077	999	332	-1
SL1344_4411	idnR	4745314	4746312	999	332	-1
SL1344_0873	ltaA	965604	966605	1002	333	-1
SL1344_1309	ynhG	1414841	1415842	1002	333	1
SL1344_1395	add	1494348	1495349	1002	333	-1
SL1344_1825	znuA	1943983	1944984	1002	333	-1
SL1344_2064	rfbV	2165334	2166335	1002	333	-1
SL1344_2283	SL1344_2283	2418359	2419360	1002	333	1
SL1344_2340	div	2481311	2482312	1002	333	1
SL1344_4025	ydeZ	4307508	4308509	1002	333	1
SL1344_0031	SL1344_0031	33364	34368	1005	334	1
SL1344_0118	fruR	138340	139344	1005	334	1
SL1344_0358	SL1344_0358	410999	412003	1005	334	1
SL1344_1138	holB	1240404	1241408	1005	334	1
SL1344_1673	oppF	1792476	1793480	1005	334	-1
SL1344_1905	fliM	2021103	2022107	1005	334	1
SL1344_2120	yegU	2235255	2236259	1005	334	1
SL1344_2486	yfgA	2655117	2656121	1005	334	-1
SL1344_3350	SL1344_3350	3569518	3570522	1005	334	1
SL1344_3448	trpS	3657766	3658770	1005	334	-1
SL1344_3661	SL1344_3661	3911447	3912451	1005	334	-1
SL1344_4071	argC	4360951	4361955	1005	334	1
SL1344_4298	hflC	4628293	4629297	1005	334	1
SL1344_4395	SL1344_4395	4727849	4728853	1005	334	-1
SL1344_4399	argI	4732330	4733334	1005	334	-1
SL1344_0024	bcfD	28425	29432	1008	335	1
SL1344_0540	fimH	608163	609170	1008	335	1
SL1344_0580	fepD	652053	653060	1008	335	-1
SL1344_1485	SL1344_1485	1588983	1589990	1008	335	1
SL1344_1674	oppD	1793477	1794484	1008	335	-1
SL1344_1928	sseK3	2040503	2041510	1008	335	1
SL1344_2126	stcD	2240548	2241555	1008	335	-1
SL1344_2203	yejK	2325190	2326197	1008	335	-1
SL1344_3057	SL1344_3057	3263046	3264053	1008	335	-1
SL1344_3080	yggM	3285044	3286051	1008	335	-1
SL1344_3249	yhbW	3463038	3464045	1008	335	1
SL1344_3599	SL1344_3599	3840567	3841574	1008	335	1
SL1344_0347	SL1344_0347	396543	397553	1011	336	-1
SL1344_0356	SL1344_0356	409652	410662	1011	336	1
SL1344_1161	sifA	1265986	1266996	1011	336	-1
SL1344_2026	pduO	2122929	2123939	1011	336	1
SL1344_2165	mglC	2281654	2282664	1011	336	-1
SL1344_2838	hypE	3025052	3026062	1011	336	1
SL1344_2871	invJ	3057822	3058832	1011	336	-1
SL1344_3274	yhbE	3492823	3493833	1011	336	-1
SL1344_3683	rfaJ	3933801	3934811	1011	336	-1
SL1344_4034	glpX	4314658	4315668	1011	336	-1
SL1344_4096	sseK1	4396681	4397691	1011	336	1
SL1344_4357	iolG1	4688489	4689499	1011	336	1
SL1344_4471	SL1344_4471	4819138	4820148	1011	336	1
SL1344_0871	SL1344_0871	963051	964064	1014	337	-1
SL1344_1539	tehA	1655798	1656811	1014	337	-1
SL1344_1684	hnr	1805792	1806805	1014	337	-1
SL1344_2338	usg	2478990	2480003	1014	337	-1
SL1344_2512	asrC	2686036	2687049	1014	337	1
SL1344_2737	SL1344_2737	2913667	2914680	1014	337	1
SL1344_2767	nixA	2953789	2954802	1014	337	-1
SL1344_3182	gcp	3393519	3394532	1014	337	-1
SL1344_3592	dppF	3831655	3832668	1014	337	-1
SL1344_3684	rfaI	3934829	3935842	1014	337	-1
SL1344_3757	SL1344_3757	4012531	4013544	1014	337	-1
SL1344_4438	trpS2	4782409	4783422	1014	337	-1
SL1344_0504	sfbB	571467	572483	1017	338	1
SL1344_0753	galE	839835	840851	1017	338	-1
SL1344_1229	ansA	1328651	1329667	1017	338	-1
SL1344_1346	ssaL	1449081	1450097	1017	338	1
SL1344_1459	SL1344_1459	1563370	1564386	1017	338	1
SL1344_2407	cysP	2553141	2554157	1017	338	-1
SL1344_2429	eutD	2573259	2574275	1017	338	-1
SL1344_3058	SL1344_3058	3264067	3265083	1017	338	-1
SL1344_3915	pldB	4187405	4188421	1017	338	1
SL1344_4503	lplA	4851993	4853009	1017	338	-1
SL1344_1436	rspB	1540327	1541346	1020	339	1
SL1344_2314	SL1344_2314	2455099	2456118	1020	339	1
SL1344_3485	rtcA	3701862	3702881	1020	339	-1
SL1344_3595	dppB	3834571	3835590	1020	339	-1
SL1344_3666	gpsA	3916331	3917350	1020	339	-1
SL1344_4416	yjgB	4750352	4751371	1020	339	-1
SL1344_1318	ttrC	1426262	1427284	1023	340	-1
SL1344_2075	galF	2176672	2177694	1023	340	-1
SL1344_2168	galS	2285831	2286853	1023	340	-1
SL1344_2990	SL1344_2990	3193125	3194147	1023	340	1
SL1344_4026	yneA	4308538	4309560	1023	340	1
SL1344_4363	iolG2	4697472	4698494	1023	340	1
SL1344_0213	SL1344_0213	248223	249248	1026	341	1
SL1344_0227	lpxD	265401	266426	1026	341	1
SL1344_1146	nagZ	1248749	1249774	1026	341	1
SL1344_1362	purR	1464772	1465797	1026	341	-1
SL1344_1471	SL1344_1471	1574173	1575198	1026	341	-1
SL1344_2195	yejE	2316844	2317869	1026	341	1
SL1344_2709	SL1344_2709	2887497	2888522	1026	341	1
SL1344_3674	tdh	3924196	3925221	1026	341	-1
SL1344_3960	SL1344_3960	4244405	4245430	1026	341	-1
SL1344_4043	cytR	4323619	4324644	1026	341	-1
